tourism_id,tourism_name,tourism_description,category,city,price,rating,tourism_location,tourism_image,tourism_gmaps
tfyv19t7s9l3ltp2q6u263bnx34arn79v0djbxuutxmrw7qp1tvq7mn,Museum Nasional,"Museum Nasional Republik Indonesia atau Museum Gajah, adalah sebuah museum arkeologi, sejarah, etnografi, dan geografi yang terletak di Jakarta Pusat dan persisnya di Jalan Merdeka Barat 12. Museum ini merupakan museum pertama dan terbesar di Asia Tenggara.",ctgry2l00j6i8btbjfsq5l2wt1dn2utfry089,Jakarta,"5,000.00",4.6,"Jl. Medan Merdeka Barat No.12, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110",https://akcdn.detik.net.id/community/media/visual/2023/09/17/kondisi-museum-nasional-pagi-ini-minggu-1692023-1_169.jpeg?w=700&q=90,"https://www.google.com/maps/place/National+Museum+of+Indonesia/@-6.1764021,106.8190152,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f5d4b571f28b:0xa41541566f6058ed!8m2!3d-6.1764021!4d106.8215901!16s%2Fm%2F027vccr?entry=ttu"
tfyrcbyq5ys18wwnn6cl4i4kx5xvr31h6dhfnzzefm2p9k7boun95mn,Istana Negara Republik Indonesia,"Istana Negara merupakan pusat kegiatan pemerintahan negara. Banyak kegiatan-kegiatan bersifat kenegaraan digelar di Istana Negara. Seperti kegiatan pelantikan pejabat-pejabat penting negara, maupun pembukaan kongres bersifat nasional dan internasional. Istana Negara fungsinya lebih difokuskan kepada kegiatan resmi kepresidenan, yaitu sebagai kantor Presiden Republik Indonesia. Dilansir situs Sekretaris Negara (Sesneg), Istana Negara awalnya sebagai kediaman pribadi warga Belanda, J.A Van Braam.",ctgry2l00j6i8btbjfsq5l2wt1dn2utfry089,Jakarta,"0,00",4.6,"RRJF+RHP, Jl. Veteran, RT.2/RW.3, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110",https://cdn.rri.co.id/berita/1/images/1692061181589-images_-_2023-08-15T075923.111/1692061181589-images_-_2023-08-15T075923.111.jpeg,"https://www.google.com/maps/place/The+State+Palace/@-6.167915,106.8217615,17z/data=!4m10!1m2!2m1!1sIstana+Negara+Republik+Indonesia!3m6!1s0x2e69f567d8adcb6f:0xde490e60a9a44e65!8m2!3d-6.167915!4d106.8239502!15sCiBJc3RhbmEgTmVnYXJhIFJlcHVibGlrIEluZG9uZXNpYZIBEWdvdmVybm1lbnRfb2ZmaWNl4AEA!16s%2Fg%2F11p12ymhmy?entry=ttu"
tfy648ytyj1r2571i2oda2g93dk88zp8ow6t5wyg862fdt8ptqy0bmn,Museum Macan (Modern and Contemporary Art in Nusantara),"Museum Seni Modern dan Kontemporer di Nusantara atau Museum MACAN adalah sebuah museum seni di Kebon Jeruk di Jakarta, Indonesia. Museum ini merupakan yang pertama di Indonesia yang memiliki koleksi seni modern dan kontemporer Indonesia dan internasional.",ctgry2l00j6i8btbjfsq5l2wt1dn2utfry089,Jakarta,"100,000.00",4.5,"AKR Tower Level M, Jl. Panjang No.5, Kb. Jeruk, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530",https://assets.museummacan.org/2020/03/27/5e7e18918bd0260319534525.jpeg,"https://www.google.com/maps/place/Museum+MACAN+(Modern+and+Contemporary+Art+in+Nusantara)/@-6.1910434,106.7679858,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f71dafebfd57:0xf19623593db3f0f6!8m2!3d-6.1910434!4d106.7679858!16s%2Fg%2F11f4v4x9mf?entry=ttu"
tfyprx40lw8m0woahhgj949u33egicu4zocdrbeovaja1jzyi5h7amn,Galeri Nasional Indonesia,"Galeri Nasional Indonesia (bahasa Inggris: National Gallery of Indonesia) adalah sebuah lembaga budaya negara atau sebagai museum seni rupa modern dan kontemporer. Di sini terdapat gedung yang berfungsi antara lain sebagai tempat pameran, dan perhelatan seni rupa Indonesia dan mancanegara. Gedung ini merupakan institusi milik pemerintah di bawah Menteri Pendidikan dan Kebudayaan. Fungsi Galeri Nasional Indonesia adalah melaksanakan pengkajian, pengumpulan, registrasi, perawatan, pengamanan, pameran, kemitraan, layanan edukasi dan publikasi karya seni rupa. Lalu fungsi utamanya adalah melindungi, pengembangan, dan pemanfaatan asset kesenian (seni rupa) sebagai fasilitas pendidikan dan kebudayaan. Galeri Nasional beralamat di Jalan Medan Merdeka Timur No. 14 Jakarta Pusat.",ctgry2l00j6i8btbjfsq5l2wt1dn2utfry089,Jakarta,"0,00",4.6,"Jl. Medan Merdeka Tim. No.14, RT.6/RW.1, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110",https://museum.kemdikbud.go.id/storage/assets/images/museums/185/2019-11-28_3715.jpg,"https://www.google.com/maps/place/National+Gallery+of+Indonesia/@-6.1785482,106.8327716,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f432fb0c95a5:0x5a9cae96473931a8!8m2!3d-6.1785482!4d106.8327716!16s%2Fm%2F0qfpbqv?entry=ttu"
tfysaieqo4j0vs0cm1szfcwxky270mssrvbgk6eepsuo5gbznp3nqmn,Museum Bahari Jakarta,Museum Bahari adalah museum yang menyimpan koleksi yang berhubungan dengan kebaharian dan kenelayanan bangsa Indonesia dari Sabang hingga Merauke yang berlokasi di seberang Pelabuhan Sunda Kelapa. Museum adalah salah satu dari delapan museum yang berada di bawah pengawasan dari Dinas Kebudayaan Permuseuman Provinsi Daerah Khusus Ibu kota Jakarta.,ctgry2l00j6i8btbjfsq5l2wt1dn2utfry089,Jakarta,"2,000.00",4.4,"Jl. Ps. Ikan No.1 11, RT.11/RW.4, Penjaringan, Kec. Penjaringan, Jkt Utara, Daerah Khusus Ibukota Jakarta 14440",https://akcdn.detik.net.id/visual/2020/03/07/65074f66-ee04-4487-9268-ca4f7637627c_169.jpeg?w=650&q=90,"https://www.google.com/maps/place/Museum+Bahari+Jakarta/@-6.1269553,106.773571,13z/data=!4m10!1m2!2m1!1sMuseum+Bahari+Jakarta!3m6!1s0x2e69f5e451849b79:0x9decbe492b2ded46!8m2!3d-6.1269553!4d106.8085899!15sChVNdXNldW0gQmFoYXJpIEpha2FydGFaFyIVbXVzZXVtIGJhaGFyaSBqYWthcnRhkgEPbWFyaXRpbWVfbXVzZXVt4AEA!16s%2Fm%2F09v54ky?entry=ttu"
tfyzxluccv19t7s9l3ltp2q6u263bnx34arn79v0djbxuutxmrw7qmn,Museum Seni Rupa dan Kramik,"Museum Seni Rupa dan Keramik (Indonesia: Museum Seni Rupa dan Keramik) adalah sebuah museum di Jakarta, Indonesia. Museum ini didedikasikan khusus untuk menampilkan seni rupa tradisional dan keramik Indonesia. Museum ini terletak di sisi timur Lapangan Fatahillah, dekat Museum Sejarah Jakarta dan Museum Wayang.",ctgry2l00j6i8btbjfsq5l2wt1dn2utfry089,Jakarta,"5,000.00",4.4,"Jl. Pos Kota No.2 9, RT.9/RW.7, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110",https://dinaskebudayaan.jakarta.go.id/disbud_museum/content/uploads/user_62fba2fa86/Gedung_Museu_Seni_Rupa_dan_Keramik_III.JPG?1700553103406,"https://www.google.com/maps/place/Museum+of+Fine+Art+and+Ceramics/@-6.1342598,106.814552,17z/data=!3m1!4b1!4m6!3m5!1s0x2e6a1dff428f242d:0x3ebe306f6e4f4a6b!8m2!3d-6.1342598!4d106.814552!16s%2Fm%2F09v74pc?entry=ttu"
tfyp1tvq7rcbyq5ys18wwnn6cl4i4kx5xvr31h6dhfnzzefm2p9k7mn,Monumen Selamat Datang,"Monumen Selamat Datang adalah sebuah monumen yang terletak di tengah Bundaran Hotel Indonesia, Jakarta, Indonesia. Monumen ini berupa patung sepasang manusia yang sedang menggenggam bunga dan melambaikan tangan. Patung tersebut menghadap ke utara yang berarti mereka menyambut orang-orang yang datang dari arah Monumen Nasional.",ctgry2l00j6i8btbjfsq5l2wt1dn2utfry089,Jakarta,"0,00",4.7,"Jl. Kebon Melati 1 No.5, RT.1/RW.5, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310",https://gni.kemdikbud.go.id/assets/api/assets/poros/karya-main-images/c64c35df-f8fa-11eb-bc53-a3383048db70.jpg,"https://www.google.com/maps/place/Selamat+Datang+Monument/@-6.1949841,106.8230272,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f69fabaf5407:0x243d1c0d2c810c99!8m2!3d-6.1949841!4d106.8230272!16s%2Fm%2F0g9tpx8?entry=ttu"
tfyboun95648ytyj1r2571i2oda2g93dk88zp8ow6t5wyg862fdt8mn,Taman Ismail Marzuki,"Pusat Kesenian Jakarta Taman Ismail Marzuki yang populer disebut Taman Ismail Marzuki (TIM) merupakan sebuah pusat kesenian dan kebudayaan yang berlokasi di jalan Cikini Raya 73, Jakarta Pusat. Di sini terletak Institut Kesenian Jakarta dan Planetarium Jakarta. Selain itu, TIM juga memiliki enam teater modern, balai pameran, galeri, gedung arsip, dan bioskop. Acara-acara seni dan budaya dipertunjukkan secara rutin di pusat kesenian ini, termasuk pementasan drama, tari, wayang, musik, pembacaan puisi, pameran lukisan dan pertunjukan film. Berbagai jenis kesenian tradisional dan kontemporer, baik yang merupakan tradisi asli Indonesia maupun dari luar negeri juga dapat ditemukan di tempat ini. Nama pusat kesenian ini berasal dari nama pencipta lagu terkenal Indonesia, Ismail Marzuki.",ctgry2l00j6i8btbjfsq5l2wt1dn2utfry089,Jakarta,"5,000.00",4.6,"Jl. Cikini Raya No.8, Cikini, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10330",https://akcdn.detik.net.id/community/media/visual/2022/07/13/taman-ismail-marzuki-sejarah-lokasi-fasilitas-cara-berkunjung_169.jpeg?w=700&q=90,"https://www.google.com/maps/place/Taman+Ismail+Marzuki+(TIM)/@-6.190742,106.8359923,17z/data=!4m10!1m2!2m1!1sTaman+Ismail+Marzuki!3m6!1s0x2e69f51f0ca6b0eb:0xe5788342658120f1!8m2!3d-6.190742!4d106.838181!15sChRUYW1hbiBJc21haWwgTWFyenVraZIBCmFydF9jZW50ZXLgAQA!16s%2Fg%2F11vb68fvp4?entry=ttu"
tfyptqy0bprx40lw8m0woahhgj949u33egicu4zocdrbeovaja1jzmn,Galeri Indonesia Kaya,"Galeri Indonesia Kaya (disingkat GIK) adalah ruang publik yang memadukan konsep edukasi dan digital dengan tujuan untuk memperkenalkan dan mengapresiasi seni-budaya Indonesia khususnya kepada generasi muda, yang bertempat di Grand Indonesia, Jakarta, Indonesia. Galeri Indonesia Kaya digagas dan dibangun untuk menjadi ruang edutainment budaya berbasis teknologi digital yang dapat mendekatkan dan menyalurkan kreativitas berekspresi generasi muda dalam lingkup tradisi budaya nusantara. Tempat ini memiliki auditorium yang dapat digunakan untuk masyarakat yang membutuhkan tempat berkarya.",ctgry2l00j6i8btbjfsq5l2wt1dn2utfry089,Jakarta,"0,00",4.8,"Jl. M.H. Thamrin No.1, RT.1/RW.5, Kb. Melati, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10230",https://indonesiakaya.com/wp-content/uploads/2023/07/Galeri-Indonesia-Kaya.webp,"https://www.google.com/maps/place/Galeri+Indonesia+Kaya/@-6.1948499,106.8200607,17z/data=!3m2!4b1!5s0x2e69f421ccf212e3:0xd7f546bd05299b41!4m6!3m5!1s0x2e69f420492fc27f:0x824342015eaa861a!8m2!3d-6.1948499!4d106.8200607!16s%2Fg%2F11b6_jdx2l?entry=ttu"
tfyyi5h7asaieqo4j0vs0cm1szfcwxky270mssrvbgk6eepsuo5gbmn,Museum Joang 45,"Gedung Joang '45 atau Museum Joang 45 adalah salah satu museum yang berada di Jakarta. Saat ini pengelolaannya dilaksanakan oleh Dinas Pariwisata dan Kebudayaan Provinsi DKI Jakarta. Museum ini terletak di Jalan Menteng Raya 31, Kelurahan Kebon Sirih, Kecamatan Menteng, Jakarta Pusat. Museum ini diresmikan pada tahun 1974 oleh Presiden Soeharto, setelah dilakukan renovasi.",ctgry2l00j6i8btbjfsq5l2wt1dn2utfry089,Jakarta,"2,000.00",4.0,"Jl. Menteng Raya No.31 1, RT.1/RW.10, Kb. Sirih, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10340",https://museum.kemdikbud.go.id/storage/assets/images/museums/193/2019-11-27_1087.jpg,"https://www.google.com/maps/place/Gedung+Joang+'45/@-6.1860641,106.8365002,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f439e42506f1:0x5b47d4d83d25b9dd!8m2!3d-6.1860641!4d106.8365002!16s%2Fg%2F120yrqgp?entry=ttu"
tfyznp3nqzxluccv19t7s9l3ltp2q6u263bnx34arn79v0djbxuutmn,Rumah Sipitung,"Rumah Si Pitung di Marunda, Jakarta Utara, Indonesia, merupakan satu dari sedikit rumah panggung Betawi yang tersisa. Rumah panggung ini merupakan representasi hunian panggung masyarakat Betawi yang tinggal di wilayah-wilayah Pesisir. Rumah ini menjadi museum dan masuk dalam cagar budaya. Tidak diketahui kapan persisnya Rumah Si Pitung didirikan. Diperkirakan bangunan tersebut dibangun pada abad ke-20. Rumah panggung yang sering juga disebut Rumah Tinggi Marunda ini mirip dengan rumah tradisional Suku Bugis. Rumah ini tadinya milik Haji Saipudin, seorang saudagar kaya bandar ikan asal Makassar (sumber lain mengatakan Haji Saipudin adalah juragan sero, atau konglomerat kapal). Haji Saipuddin diyakini merupakan sahabat erat Si Pitung. Pitung ditengarai hanya beberapa kali singgah di rumah itu (diperkirakan pada dasawarsa 1890-an). Singgahnya Si Pitung terakhir kali adalah dalam rangka bersembunyi dari kejaran tentara Belanda dengan tuduhan merampok. Pemerintah DKI Jakarta pertama kali memugar rumah panggung yang ditopang oleh 40 buah tiang itu pada tahun 1972. Sebelumnya pada tahun yang sama bangunan ini dibeli oleh Pemprov DKI Jakarta dari keturunan (ahli waris) H. Saipudin. Bangunan tersebut kini menjadi museum dan masuk dalam cagar budaya berdasarkan SK Gubernur No.475 tahun 1993 dan SK Menteri No.140/M/1998. Lembaga yang memberi nama rumah asli Betawi Pesisir ini sebagai rumah Si Pitung adalah Museum Nasional.",ctgry2l00j6i8btbjfsq5l2wt1dn2utfry089,Jakarta,"5,000.00",4.5,"Jl. Kampung Marunda Pulo, 2, RT.2/RW.7, Marunda, Kec. Cilincing, Jkt Utara, Daerah Khusus Ibukota Jakarta 14150",https://upload.wikimedia.org/wikipedia/commons/e/e0/Tampak_depan_Rumah_si_Pitung_Marunda.jpg,"https://www.google.com/maps/place/Museum+Kebaharian+Jakarta+Rumah+Si+Pitung/@-6.0969637,106.957747,18z/data=!4m10!1m2!2m1!1sRumah+Sipitung!3m6!1s0x2e6a2056223ee0cd:0xd3f94174199a878d!8m2!3d-6.0969637!4d106.9588413!15sCg5SdW1haCBTaXBpdHVuZ5IBFGxvY2FsX2hpc3RvcnlfbXVzZXVt4AEA!16s%2Fg%2F11flq7k0m7?entry=ttu"
tfyxmrw7qp1tvq7rcbyq5ys18wwnn6cl4i4kx5xvr31h6dhfnzzefmn,Museum Sumpah Pemuda,"Museum Sumpah Pemuda adalah sebuah museum sejarah perjuangan kemerdekaan Republik Indonesia yang berada di Jalan Kramat Raya No. 106, Jakarta Pusat dan dikelola oleh Kementerian Pendidikan dan Kebudayaan Republik Indonesia. Museum ini dibuka untuk umum, setiap hari Selasa sampai dengan Jumat dari pukul 08.00 hingga 16.00 UTC+7, setiap Sabtu dan Minggu pada pukul 08.00—16.00 WIB, dan setiap hari Senin dan hari besar nasional, museum ini ditutup untuk umum.\nMuseum ini memiliki koleksi foto dan benda-benda yang berhubungan dengan sejarah Sumpah Pemuda 1928, serta kegiatan-kegiatan dalam pergerakan nasional kepemudaan Indonesia. Museum Sumpah Pemuda ini didirikan berdasarkan SK Gubernur DKI Jakarta pada tahun 1972 dan menjadi benda cagar budaya nasional.",ctgry2l00j6i8btbjfsq5l2wt1dn2utfry089,Jakarta,"2,000.00",4.7,"Jl. Kramat Raya No.106, RT.2/RW.9, Kwitang, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10420",https://upload.wikimedia.org/wikipedia/commons/e/e2/MuseumSumpahPemuda.jpg,"https://www.google.com/maps/place/Museum+Sumpah+Pemuda/@-6.1838388,106.8430507,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f448497eae29:0x6f890df278af3c65!8m2!3d-6.1838388!4d106.8430507!16s%2Fg%2F120qwcwd?entry=ttu"
tfym2p9k7boun95648ytyj1r2571i2oda2g93dk88zp8ow6t5wyg8mn,Museum Tekstil,"Museum cinta Tekstil menempati gedung tua di Jalan K.S. Tubun / Kota Bambu Selatan No. 4 Kecamatan Palmerah, Jakarta Barat\n\nGedungnya sendiri pada mulanya adalah rumah pribadi seorang warga negara Prancis yang dibangun pada abad ke-19. Kemudian dibeli oleh konsul Turki bernama Abdul Azis Almussawi Al Kazimi yang menetap di Indonesia. Selanjutnya tahun 1942 dijual kepada Dr. Karel Christian Cruq.\nPada masa perjuangan kemerdekaan Indonesia, gedung ini menjadi markas Barisan Keamanan Rakyat (BKR) dan tahun 1947 didiami oleh Lie Sion Pin. Pada tahun 1952 dibeli oleh Departemen Sosial dan pada tanggal 25 Oktober 1975 diserahkan kepada Pemda DKI Jakarta yang untuk kemudian pada tanggal 28 Juni 1976 diresmikan penggunaannya oleh Ibu Tien Soeharto sebagai Museum Tekstil.",ctgry2l00j6i8btbjfsq5l2wt1dn2utfry089,Jakarta,"5,000.00",4.5,"No 2-4, Jl. K.S. Tubun, Kota Bambu Sel., Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11420",https://museum.kemdikbud.go.id/storage/assets/images/museums/183/2019-11-27_523.jpg,"https://www.google.com/maps/place/Museum+of+Textile/@-6.1882117,106.8075545,17z/data=!4m10!1m2!2m1!1sMuseum+Tekstil!3m6!1s0x2e69f69b22a0585d:0xdc276556f2689b10!8m2!3d-6.1882117!4d106.8097432!15sCg5NdXNldW0gVGVrc3RpbFoQIg5tdXNldW0gdGVrc3RpbJIBBm11c2V1beABAA!16s%2Fm%2F09v8mnv?entry=ttu"
tfy62fdt8ptqy0bprx40lw8m0woahhgj949u33egicu4zocdrbeovmn,Tugu Proklamasi,"Tugu Proklamasi adalah tugu peringatan proklamasi kemerdekaan Republik Indonesia yang berdiri di kompleks Taman Proklamasi di Jalan Proklamasi, Jakarta Pusat. Taman tersebut berlokasi di bekas kediaman Sukarno di Jalan Pegangsaan Timur 56. Rumah tersebut, telah dihancurkan, adalah lokasi pembacaan proklamasi kemerdekaan.Pada kompleks juga terdapat monumen dua patung Sukarno-Hatta berukuran besar yang berdiri berdampingan, mirip dengan dokumentasi foto ketika naskah proklamasi pertama kali dibacakan. Di tengah-tengah dua patung proklamator terdapat patung naskah proklamasi terbuat dari lempengan batu marmer hitam, dengan susunan dan bentuk tulisan mirip dengan naskah ketikan aslinya.",ctgry2l00j6i8btbjfsq5l2wt1dn2utfry089,Jakarta,"0,00",4.6,"Jl. Proklamasi No.10, RT.10/RW.2, Pegangsaan, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10320",https://upload.wikimedia.org/wikipedia/commons/7/74/Proclamation_Monument_Jakarta.JPG,"https://www.google.com/maps/place/Tugu+Proklamasi/@-6.2032463,106.8446253,17z/data=!4m10!1m2!2m1!1sTugu+Proklamasi!3m6!1s0x2e69f46c25499983:0x865de36846fb5edb!8m2!3d-6.2032463!4d106.846814!15sCg9UdWd1IFByb2tsYW1hc2laESIPdHVndSBwcm9rbGFtYXNpkgETaGlzdG9yaWNhbF9sYW5kbWFya-ABAA!16s%2Fg%2F122dm0x9?entry=ttu"
tfyaja1jzyi5h7asaieqo4j0vs0cm1szfcwxky270mssrvbgk6eepmn,Keraton Yogyakarta,"Keraton Ngayogyakarta Hadiningrat atau Keraton Yogyakarta (bahasa Jawa: ꦏꦫꦠꦺꦴꦤ꧀​ꦔꦪꦺꦴꦒꦾꦏꦂꦠ​ꦲꦢꦶꦤꦶꦔꦿꦠ꧀, translit. Karaton Ngayogyakarta Hadiningrat) merupakan istana resmi Kesultanan Ngayogyakarta Hadiningrat yang kini berlokasi di Kota Yogyakarta. Keraton ini didirikan oleh Sri Sultan Hamengkubuwana I pada tahun 1755 sebagai Istana/Keraton Yogyakarta yang baru berdiri akibat perpecahan Mataram Islam dengan adanya Perjanjian Giyanti. Keraton ini adalah pecahan dari Keraton Surakarta Hadiningrat dari Kesunanan Surakarta (Kerajaan Surakarta). Sehingga dinasti Mataram diteruskan oleh 2 Kerajaan yakni Kesultanan Yogyakarta dan Kesunanan Surakarta. Total luas wilayah keseluruhan keraton yogyakarta mencapai 184 hektar, yakni meliputi seluruh area di dalam benteng Baluwarti, alun-alun Lor, alun-alun Kidul, gapura Gladak, dan kompleks Masjid Gedhe Yogyakarta. Sementara luas dari kedhaton (inti keraton) mencapai 13 hektar. Walaupun Kesultanan Yogyakarta secara resmi telah menjadi bagian Republik Indonesia pada tahun 1945, kompleks bangunan keraton ini masih berfungsi sebagai tempat tinggal sultan dan rumah tangga istananya yang masih menjalankan tradisi kesultanan hingga saat ini. Keraton ini kini juga merupakan salah satu objek wisata di Kota Yogyakarta. Sebagian kompleks keraton merupakan museum yang menyimpan berbagai koleksi milik kesultanan, termasuk berbagai pemberian dari raja-raja Eropa, replika pusaka keraton, dan gamelan. Dari segi bangunannya, keraton ini merupakan salah satu contoh arsitektur istana Jawa yang terbaik, memiliki balairung-balairung mewah dan lapangan serta paviliun yang luas.",ctgry2l00j6i8btbjfsq5l2wt1dn2utfry089,Yogyakarta,"15,000.00",4.6,"Jl. Rotowijayan Blok No. 1, Panembahan, Kecamatan Kraton, Kota Yogyakarta, Daerah Istimewa Yogyakarta",https://upload.wikimedia.org/wikipedia/commons/3/33/Kraton_Yogyakarta_Pagelaran.jpg,"https://www.google.com/maps/place/Keraton+Ngayogyakarta+Hadiningrat/@-7.8052845,110.3642031,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a5796db06c7ef:0x395271cf052b276c!8m2!3d-7.8052845!4d110.3642031!16s%2Fm%2F0vb3k_5?entry=ttu"
tfysuo5gbznp3nqzxluccv19t7s9l3ltp2q6u263bnx34arn79v0dmn,Museum Benteng Vredeburg Yogyakarta,"Museum Benteng Vredeburg (bahasa Jawa: ꦩꦸꦱꦶꦪꦸꦩ꧀​ꦧꦺꦠꦺꦁ​ꦮ꦳ꦽꦢꦼꦧꦸꦂꦒ꧀, translit. Musiyum Bètèng Vredeburg adalah sebuah benteng yang terletak di depan Gedung Agung dan Kraton Kesultanan Yogyakarta. Sekarang, benteng ini menjadi sebuah museum. Di sejumlah bangunan di dalam benteng ini terdapat diorama mengenai sejarah Indonesia.",ctgry2l00j6i8btbjfsq5l2wt1dn2utfry089,Yogyakarta,"3,000.00",4.6,"Jl. Margo Mulyo No.6, Ngupasan, Kec. Gondomanan, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55122",https://kebudayaan.jogjakota.go.id/assets/instansi/kebudayaan/gallery/page_20210729_061443.png,"https://www.google.com/maps/place/Vredeburg+Museum/@-7.800293,110.3661642,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a5788c0b3eecf:0xb9611ce0232a9ff8!8m2!3d-7.800293!4d110.3661642!16zL20vMGJyZmY4?entry=ttu"
tfyjbxuutxmrw7qp1tvq7rcbyq5ys18wwnn6cl4i4kx5xvr31h6dhmn,Gembira Loka Zoo,"Kebun Binatang Gembira Loka biasa disebut Gembira Loka Zoo (disingkat GL Zoo, bahasa Jawa: ꦏꦼꦧꦺꦴꦤ꧀​ꦫꦗ​ꦒꦼꦩ꧀ꦧꦶꦫ​ꦭꦺꦴꦏ, translit. Kêbon Raja Gêmbira Loka) adalah kebun binatang yang berada di Kota Yogyakarta. Berisi berbagai macam spesies dari belahan dunia, seperti orang utan, gajah asia, simpanse, harimau, dan lain sebagainya. Kebun Binatang Gembira Loka menjadi daya tarik tersendiri bagi para wisatawan Yogyakarta. Gembira Loka Zoo sempat rusak parah akibat gempa bumi Yogyakarta tahun 2006. Tetapi, setelah direnovasi Kebun Binatang Gembira Loka tetap dicari para wisatawan.",ctgryla6bw54fikev61qdftdgpxbkctfry089,Yogyakarta,"60,000.00",4.5,"Jl. Kebun Raya No.2, Rejowinangun, Kec. Kotagede, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55171",https://upload.wikimedia.org/wikipedia/commons/3/3c/Gembira_Loka_Zoo_in_Yogyakarta.jpg,"https://www.google.com/maps/place/Gembira+Loka+Zoo/@-7.8059922,110.3963155,17z/data=!4m10!1m2!2m1!1sGembira+Loka+Zoo!3m6!1s0x2e7a57196b21a901:0x77e3f6112577fb0f!8m2!3d-7.8040165!4d110.397994!15sChBHZW1iaXJhIExva2EgWm9vWhIiEGdlbWJpcmEgbG9rYSB6b2-SAQN6b2_gAQA!16s%2Fm%2F0130d2nz?entry=ttu"
tfyfnzzefm2p9k7boun95648ytyj1r2571i2oda2g93dk88zp8ow6mn,Monumen Yogya Kembali,"Museum Monumen Yogya Kembali (bahasa Jawa: ꦩꦺꦴꦤꦸꦩꦺꦤ꧀​ꦪꦺꦴꦒꦾ​ꦏꦼꦩ꧀ꦧꦭꦶ, translit. Monumèn Yogya Kembali) biasa dikenal sebagai Monumen Jogja Kembali disingkat Monjali adalah sebuah museum sejarah perjuangan kemerdekaan Indonesia yang ada di Daerah Istimewa Yogyakarta dan dikelola oleh Kementerian Pariwisata dan Ekonomi Kreatif. Museum yang berada di bagian utara kota ini banyak dikunjungi oleh para pelajar dalam acara darmawisata.\n\nMuseum monumen dengan bentuk kerucut ini terdiri dari 3 lantai dan dilengkapi dengan ruang perpustakaan serta ruang serbaguna. Pada rana pintu masuk dituliskan sejumlah 422 nama pahlawan yang gugur di daerah Wehrkreise III (RIS) antara tanggal 19 Desember 1948 sampai dengan 29 Juni 1949. Dalam 4 ruang museum di lantai 1 terdapat benda-benda koleksi: relief, replika, foto, dokumen, heraldika, berbagai jenis senjata, bentuk evokatif dapur umum dalam suasana perang kemerdekaan 1945-1949. Tandu dan dokar (kereta kuda) yang pernah dipergunakan oleh Panglima Besar Jenderal Soedirman juga disimpan di sini (di ruang museum nomor 2). Monumen Yogya Kembali beralamat di Jl. Ring Road Utara, Kabupaten Sleman, Daerah Istimewa Yogyakarta.",ctgry2l00j6i8btbjfsq5l2wt1dn2utfry089,Yogyakarta,"15,000.00",4.5,"Jl. Ring Road Utara, Jongkang, Sariharjo, Kec. Ngaglik, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55581",https://upload.wikimedia.org/wikipedia/id/4/4a/Monumen_Yogya_Kembali.JPG,"https://www.google.com/maps/place/Monumen+Yogya+Kembali/@-7.7495904,110.3696068,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a58f99013c989:0x2a96db25b8ff4333!8m2!3d-7.7495904!4d110.3696068!16s%2Fm%2F0gfgg53?entry=ttu"
